user_id_1,user_id_2,group,is_match
222,152,1,1
643,758,1,1
26,428,1,1
962,851,1,0
890,742,1,0
881,863,1,0
506,365,1,0
303,43,0,1
118,690,0,0
549,962,1,1
402,753,0,0
733,787,1,0
381,199,0,0
834,258,1,0
314,682,1,1
172,177,1,1
327,238,1,0
336,844,1,0
275,267,1,0
219,179,1,1
592,244,1,1
321,426,1,0
253,585,1,0
178,492,1,1
156,536,0,0
701,820,0,0
388,335,0,0
486,131,1,1
575,579,1,1
45,290,0,0
34,858,1,0
524,788,1,0
445,834,1,0
183,461,0,0
181,129,0,0
259,578,0,0
733,589,1,1
69,878,0,0
142,387,1,0
216,582,0,1
296,960,1,0
331,24,1,0
333,905,1,1
266,731,1,0
429,831,0,0
516,228,0,1
580,138,1,0
204,742,1,0
594,795,0,0
814,653,1,1
390,275,1,1
455,580,1,1
476,154,0,0
224,245,0,1
541,966,1,0
555,704,1,0
210,91,1,1
970,51,0,0
549,586,1,0
84,588,1,0
544,738,0,0
257,975,1,0
28,176,1,1
299,391,1,1
226,366,0,0
400,170,1,1
5,462,1,1
229,884,1,1
385,722,1,1
475,660,1,0
742,643,1,1
244,580,1,0
410,676,1,1
396,749,1,1
396,532,1,0
106,864,1,1
447,512,1,0
251,273,0,0
82,460,1,0
691,664,1,1
191,440,0,1
785,449,1,0
924,735,1,1
485,357,1,0
149,20,0,0
156,239,0,0
75,447,1,1
26,196,1,0
379,761,0,0
968,369,0,1
658,685,1,0
536,122,0,0
460,356,1,1
200,389,1,1
916,70,0,0
873,691,1,0
342,359,1,0
238,58,1,0
368,286,1,1
151,272,1,0
29,225,1,0
195,663,0,0
917,519,1,0
925,962,1,0
464,867,1,1
835,357,1,1
31,791,1,0
703,124,1,1
448,973,0,0
168,163,1,1
464,764,1,0
942,232,1,1
576,968,0,1
142,193,1,0
567,749,1,1
799,381,0,0
273,907,0,1
873,443,1,0
694,494,0,0
691,38,1,1
112,699,1,1
169,389,1,1
869,793,1,0
388,569,0,0
31,276,1,0
829,239,0,0
218,766,0,0
311,121,1,0
606,178,1,0
690,469,0,0
218,593,0,0
950,513,0,0
650,832,0,0
447,722,1,1
510,454,1,0
602,612,1,0
643,433,1,0
309,493,1,0
502,448,0,1
629,544,0,1
390,167,1,0
535,104,0,0
344,178,1,0
610,403,0,0
228,792,0,1
773,124,1,1
913,484,1,1
782,894,1,1
555,455,1,0
399,181,0,1
439,821,1,0
683,591,0,1
1000,718,1,1
795,274,0,1
459,411,0,0
266,978,1,0
908,612,1,0
948,513,0,0
737,375,0,0
465,361,1,0
956,942,1,1
758,67,1,1
937,266,1,0
37,779,1,0
7,834,1,1
639,138,1,0
770,75,1,1
931,29,1,0
250,988,0,0
524,31,1,0
466,799,0,0
617,972,1,0
176,428,1,0
125,798,1,1
138,699,1,0
214,947,0,0
554,211,0,1
284,258,1,0
643,872,1,1
958,827,1,0
147,323,1,0
670,953,1,0
514,716,1,0
705,111,0,0
664,896,1,0
143,525,0,0
632,466,0,0
885,418,1,0
389,347,1,0
847,32,1,1
282,145,0,0
995,346,0,0
868,878,0,0
34,126,1,1
230,392,1,1
686,589,1,0
587,733,1,0
11,405,1,0
863,520,1,1
363,30,0,0
949,771,1,1
936,93,0,0
506,359,1,1
691,773,1,0
914,278,1,1
771,736,1,1
257,987,1,1
144,272,1,0
893,399,0,0
858,519,1,0
819,735,1,0
509,846,1,0
323,418,1,0
933,354,0,0
473,586,1,0
841,179,1,1
497,252,0,0
355,820,0,0
982,795,0,0
774,18,1,0
747,867,1,1
852,637,1,0
868,568,0,0
880,309,1,0
788,262,1,0
441,76,0,0
587,981,1,0
207,587,1,1
619,866,1,0
443,885,1,0
358,329,0,1
124,179,1,0
652,815,0,0
416,357,1,0
190,676,1,1
365,312,1,0
518,19,0,0
686,608,1,1
603,83,1,1
386,659,0,0
185,113,1,1
475,890,1,0
602,881,1,0
298,286,1,0
48,187,1,0
172,748,1,1
432,290,0,0
403,217,0,0
735,31,1,1
987,390,1,0
460,879,1,0
548,882,1,0
563,146,1,0
170,699,1,1
554,425,0,0
202,216,0,0
198,510,1,0
775,596,0,0
213,641,1,0
277,410,1,0
187,691,1,0
106,641,1,1
512,884,1,0
404,624,1,1
91,307,1,0
24,658,1,0
380,336,1,0
806,230,1,1
219,284,1,1
1,284,1,0
207,555,1,0
756,321,1,0
602,587,1,0
599,389,1,1
643,865,1,1
786,655,0,0
225,858,1,1
484,866,1,1
396,546,1,0
99,443,1,1
80,679,0,0
562,812,1,0
962,689,1,1
722,685,1,0
792,556,0,0
247,483,0,0
826,349,0,0
414,217,0,1
637,115,1,0
220,493,1,0
647,828,1,0
612,190,1,0
113,508,1,1
929,884,1,0
273,870,0,0
543,258,1,1
252,717,0,0
997,625,0,0
689,94,1,0
306,646,0,0
512,906,1,1
321,462,1,0
454,998,1,0
453,490,0,0
28,307,1,0
340,506,1,0
697,797,0,0
842,235,1,1
699,924,1,0
820,997,0,0
787,653,1,0
874,430,0,0
387,109,1,0
557,873,1,0
610,217,0,1
590,869,1,0
532,584,1,0
505,408,0,0
762,350,0,0
736,478,1,0
783,755,0,0
990,199,0,0
6,207,1,1
972,383,1,1
901,678,0,1
31,894,1,1
73,483,0,0
719,294,1,0
790,951,0,0
208,994,0,0
415,853,1,0
546,881,1,0
296,840,1,1
864,253,1,0
380,319,1,1
947,70,0,1
667,750,0,0
927,204,1,0
490,59,0,0
611,586,1,0
592,28,1,0
40,274,0,0
877,808,0,1
480,866,1,0
639,409,1,0
252,19,0,0
482,514,1,1
639,787,1,1
718,138,1,0
585,385,1,0
716,495,1,0
496,397,0,0
404,716,1,0
584,858,1,0
655,425,0,1
113,858,1,0
450,484,1,0
896,193,1,1
250,291,0,1
855,651,1,1
178,924,1,0
25,426,1,0
580,584,1,1
713,617,1,1
397,715,0,0
59,593,0,0
765,766,0,0
451,323,1,0
805,69,0,0
6,543,1,1
970,228,0,0
319,123,1,0
745,946,0,0
134,356,1,0
925,119,1,0
371,282,0,0
664,443,1,1
919,297,1,0
919,527,1,0
310,79,1,0
939,127,0,0
138,902,1,1
300,182,1,0
145,627,0,0
686,809,1,1
171,415,1,1
447,133,1,0
398,636,0,0
828,754,1,1
257,562,1,0
654,29,1,1
393,323,1,0
708,462,1,0
770,532,1,0
922,149,0,0
977,633,1,0
440,437,0,0
392,998,1,1
736,277,1,1
486,807,1,1
711,203,0,0
609,897,0,0
473,421,1,1
689,421,1,0
885,321,1,0
932,681,1,0
48,318,1,1
242,685,1,0
997,706,0,0
937,356,1,1
851,284,1,0
665,800,0,0
687,644,1,0
531,72,0,0
586,321,1,1
396,699,1,1
599,38,1,0
313,920,0,0
379,550,0,0
673,532,1,1
263,678,0,1
872,178,1,1
241,802,0,0
63,677,0,0
509,637,1,0
267,911,1,1
187,331,1,1
790,436,0,0
206,623,1,0
371,578,0,0
337,75,1,1
932,863,1,1
592,321,1,1
449,630,1,0
638,357,1,1
402,739,0,0
858,699,1,0
424,81,0,0
571,602,1,1
192,828,1,0
83,810,1,0
118,411,0,0
476,860,0,0
467,813,1,0
283,134,1,0
208,513,0,1
162,4,0,0
828,749,1,0
902,958,1,0
909,923,0,1
360,259,0,0
915,151,1,0
105,309,1,1
491,305,0,0
45,281,0,0
528,509,1,1
979,18,1,0
478,174,1,0
87,912,0,0
896,838,1,0
243,245,0,1
14,761,0,0
302,462,1,1
172,299,1,1
551,856,0,0
552,126,1,1
941,171,1,1
731,862,1,0
718,454,1,0
684,920,0,0
546,47,1,0
682,464,1,0
851,172,1,1
424,183,0,1
302,101,1,1
920,417,0,0
209,527,1,0
315,802,0,1
752,602,1,0
661,820,0,0
842,257,1,1
54,587,1,1
197,370,0,1
673,557,1,0
300,249,1,0
464,267,1,0
96,518,0,1
296,524,1,0
170,265,1,1
754,864,1,0
929,975,1,0
210,176,1,0
992,267,1,0
431,643,1,0
562,668,1,0
723,660,1,0
193,560,1,1
114,26,1,1
784,183,0,0
134,773,1,0
589,238,1,1
417,60,0,0
526,165,1,1
942,906,1,1
518,646,0,1
672,568,0,0
192,443,1,1
170,192,1,0
557,170,1,0
103,179,1,1
684,269,0,1
987,294,1,0
787,310,1,1
580,601,1,0
791,816,1,0
925,630,1,1
543,431,1,1
698,364,1,0
540,90,1,1
52,410,1,1
192,232,1,0
729,919,1,0
788,254,1,0
671,697,0,1
94,272,1,1
134,426,1,0
771,55,1,0
512,393,1,1
685,336,1,0
314,238,1,1
846,758,1,1
99,977,1,0
198,902,1,1
305,614,0,0
110,73,0,0
976,689,1,0
574,623,1,0
678,536,0,0
777,464,1,0
559,699,1,0
817,70,0,1
4,536,0,0
983,271,0,0
588,524,1,1
405,819,1,0
240,57,0,1
389,546,1,0
83,563,1,1
830,10,0,1
566,610,0,0
17,255,0,0
742,867,1,0
16,930,1,1
449,911,1,1
840,200,1,1
827,579,1,0
639,55,1,0
173,536,0,0
698,840,1,1
6,560,1,0
726,311,1,1
410,730,1,0
35,808,0,0
463,206,1,0
431,121,1,0
344,623,1,0
394,57,0,0
876,599,1,0
297,433,1,1
991,920,0,0
309,849,1,1
825,246,0,0
143,739,0,0
421,670,1,0
298,182,1,1
885,524,1,0
396,960,1,0
552,29,1,1
6,235,1,0
64,968,0,0
225,376,1,0
201,883,0,1
579,540,1,0
630,670,1,0
841,124,1,1
709,434,0,0
610,989,0,0
822,293,0,0
885,482,1,0
264,670,1,1
208,374,0,0
846,611,1,0
939,727,0,0
613,565,0,0
742,47,1,0
477,394,0,0
252,202,0,0
81,122,0,0
508,924,1,1
588,937,1,0
6,674,1,0
137,56,0,1
573,360,0,1
327,704,1,0
16,148,1,1
734,567,1,1
975,977,1,0
101,325,1,0
834,410,1,1
388,595,0,0
428,624,1,1
788,698,1,0
365,733,1,0
320,771,1,0
516,160,0,1
435,347,1,0
478,209,1,0
664,342,1,1
9,25,1,1
778,783,0,0
986,102,0,0
366,839,0,1
670,599,1,1
180,889,0,0
296,220,1,1
225,963,1,0
759,952,0,1
49,961,0,0
708,380,1,0
914,265,1,0
603,391,1,0
132,741,0,0
174,163,1,0
6,356,1,0
914,272,1,0
586,115,1,0
448,223,0,0
653,713,1,1
520,196,1,0
224,648,0,0
610,407,0,1
608,850,1,1
515,230,1,1
713,331,1,0
845,594,0,0
467,325,1,1
514,931,1,1
390,618,1,1
54,847,1,0
174,219,1,0
95,204,1,1
218,655,0,1
669,489,0,0
130,964,1,1
444,465,1,0
522,672,0,0
508,657,1,1
931,297,1,0
138,785,1,0
133,899,1,0
942,908,1,1
653,828,1,1
642,124,1,1
827,834,1,0
178,213,1,0
540,658,1,0
577,189,0,0
495,112,1,0
785,853,1,1
114,850,1,1
258,930,1,0
506,563,1,1
991,446,0,1
844,297,1,0
915,966,1,1
654,186,1,0
626,348,0,0
942,140,1,0
310,716,1,1
5,452,1,1
347,325,1,0
977,866,1,0
226,477,0,0
680,771,1,0
814,421,1,0
669,60,0,0
985,586,1,0
418,163,1,0
480,528,1,1
775,766,0,0
109,708,1,1
489,273,0,0
310,754,1,0
867,699,1,1
607,334,1,1
1000,660,1,0
350,898,0,0
298,552,1,0
924,238,1,0
879,235,1,1
927,557,1,1
809,265,1,1
48,234,1,1
594,128,0,0
871,265,1,0
362,507,0,0
199,721,0,0
890,54,1,1
251,739,0,1
215,839,0,0
493,699,1,0
502,375,0,0
510,552,1,0
998,353,1,1
598,67,1,1
978,987,1,0
690,886,0,0
606,855,1,1
622,22,0,0
178,484,1,1
861,296,1,0
186,757,1,0
278,660,1,0
882,450,1,0
97,128,0,0
979,686,1,0
235,882,1,1
588,657,1,0
793,649,1,0
788,539,1,1
881,133,1,1
530,220,1,0
382,999,0,0
774,882,1,1
673,345,1,0
833,623,1,0
827,9,1,1
526,501,1,1
777,567,1,0
435,139,1,0
294,242,1,0
820,789,0,0
802,149,0,0
704,530,1,1
207,852,1,0
719,559,1,1
929,153,1,1
12,556,0,0
172,478,1,0
732,664,1,1
918,890,1,0
306,573,0,0
152,278,1,1
302,25,1,0
139,383,1,0
82,265,1,0
111,188,0,0
158,658,1,1
887,750,0,0
653,318,1,0
944,295,0,0
26,649,1,1
176,24,1,0
462,101,1,0
342,779,1,0
407,999,0,0
883,815,0,0
699,734,1,0
857,623,1,0
299,54,1,1
780,293,0,0
465,109,1,0
600,994,0,0
798,123,1,1
428,167,1,1
826,268,0,0
302,339,1,0
149,986,0,0
505,69,0,0
643,307,1,1
345,785,1,0
44,875,0,0
773,966,1,0
555,885,1,0
84,623,1,0
628,269,0,1
66,30,0,0
508,31,1,0
158,873,1,0
141,910,0,0
672,362,0,1
321,941,1,1
193,588,1,0
463,190,1,0
419,372,1,1
196,426,1,0
530,642,1,1
119,559,1,0
759,824,0,1
379,127,0,1
875,965,0,1
786,306,0,0
882,495,1,0
642,767,1,0
559,976,1,1
698,455,1,0
284,6,1,1
3,855,1,0
800,595,0,0
792,362,0,0
158,747,1,1
862,410,1,1
981,929,1,0
24,114,1,0
26,549,1,1
274,551,0,0
725,546,1,0
649,16,1,0
464,816,1,1
772,144,1,0
905,319,1,0
193,101,1,0
210,818,1,1
616,137,0,0
193,234,1,0
879,724,1,1
508,574,1,0
660,41,1,1
695,150,0,0
623,13,1,0
159,10,0,1
419,484,1,0
225,478,1,0
417,727,0,0
756,919,1,1
258,788,1,0
574,58,1,1
617,841,1,0
618,865,1,0
571,633,1,0
773,736,1,0
53,836,1,1
319,416,1,0
953,644,1,1
297,18,1,0
913,167,1,0
896,482,1,0
407,288,0,1
927,445,1,1
707,697,0,0
133,7,1,0
265,464,1,1
770,307,1,1
716,286,1,0
439,451,1,0
776,90,1,1
540,975,1,0
139,716,1,0
579,532,1,1
747,744,1,1
269,116,0,0
12,947,0,1
690,634,0,0
809,344,1,1
788,785,1,1
62,63,0,0
70,228,0,0
462,779,1,1
64,19,0,0
838,234,1,1
709,343,0,0
743,892,0,0
828,506,1,0
435,284,1,1
514,668,1,0
376,758,1,1
601,139,1,0
891,12,0,0
440,968,0,0
577,65,0,0
786,860,0,0
68,838,1,0
781,120,0,0
311,791,1,1
112,234,1,1
16,722,1,1
534,322,0,0
893,522,0,0
182,463,1,0
194,901,0,0
32,658,1,1
891,374,0,0
906,653,1,1
799,394,0,0
134,881,1,1
198,651,1,1
258,699,1,0
672,17,0,0
265,729,1,0
612,528,1,1
478,1,1,1
283,914,1,0
114,699,1,1
207,353,1,1
509,782,1,1
533,994,0,0
611,229,1,0
931,356,1,1
836,167,1,0
353,391,1,0
574,314,1,0
431,735,1,1
206,455,1,0
838,791,1,0
768,893,0,0
170,213,1,0
937,794,1,0
730,785,1,0
515,960,1,0
838,493,1,1
964,356,1,1
19,769,0,0
791,319,1,0
760,186,1,0
479,187,1,1
266,957,1,0
913,787,1,1
119,147,1,0
68,29,1,1
428,345,1,1
618,914,1,0
648,201,0,0
392,773,1,0
549,812,1,0
641,450,1,0
922,939,0,0
528,963,1,1
664,592,1,1
488,418,1,1
630,32,1,1
342,847,1,0
561,423,0,0
586,190,1,0
42,215,0,0
530,584,1,0
178,934,1,1
276,987,1,1
38,318,1,0
421,698,1,0
975,873,1,1
292,776,1,0
14,446,0,0
221,303,0,0
791,309,1,1
437,983,0,0
592,345,1,0
798,283,1,1
410,462,1,1
927,91,1,1
231,49,0,0
106,178,1,0
787,47,1,0
29,879,1,1
545,888,0,0
61,455,1,1
342,575,1,0
594,251,0,0
722,16,1,0
575,527,1,0
644,134,1,0
575,106,1,1
776,571,1,0
659,912,0,0
557,292,1,0
438,573,0,0
528,18,1,0
7,611,1,0
385,641,1,0
980,614,0,0
296,641,1,1
251,517,0,0
463,736,1,1
898,780,0,0
979,236,1,0
520,372,1,1
908,567,1,0
309,336,1,1
266,119,1,1
621,211,0,0
447,540,1,0
43,954,0,0
996,655,0,0
51,268,0,0
664,7,1,0
140,196,1,0
46,195,0,0
391,855,1,0
316,725,1,1
376,336,1,0
821,540,1,0
198,192,1,0
714,783,0,1
862,607,1,1
718,7,1,0
34,767,1,1
756,607,1,0
49,269,0,0
567,372,1,1
583,782,1,0
767,178,1,1
754,510,1,1
64,73,0,0
745,226,0,0
988,188,0,0
372,641,1,0
311,881,1,0
88,616,0,0
963,484,1,0
219,185,1,0
770,930,1,1
28,449,1,0
647,532,1,1
261,706,0,0
928,787,1,0
851,726,1,0
881,113,1,0
57,354,0,0
606,31,1,0
726,508,1,0
235,641,1,0
971,910,0,0
109,873,1,0
193,592,1,1
111,784,0,0
435,380,1,0
880,787,1,0
608,405,1,0
365,592,1,0
98,831,0,0
130,843,1,0
269,259,0,0
267,849,1,0
179,733,1,0
163,749,1,1
213,330,1,1
725,253,1,0
68,262,1,0
181,969,0,0
394,343,0,0
68,447,1,0
443,307,1,0
772,151,1,0
885,264,1,0
745,279,0,1
772,915,1,1
157,559,1,1
923,778,0,0
121,264,1,0
951,522,0,0
874,66,0,0
631,191,0,0
807,772,1,1
212,374,0,0
807,681,1,1
100,36,0,0
163,835,1,1
169,320,1,0
695,406,0,0
49,692,0,0
132,815,0,0
530,8,1,0
271,226,0,0
678,17,0,0
677,705,0,1
304,158,1,0
331,169,1,0
703,574,1,0
568,505,0,0
540,342,1,0
735,157,1,1
314,840,1,0
730,345,1,0
42,64,0,1
211,983,0,0
860,50,0,0
9,347,1,0
52,633,1,1
848,306,0,0
87,80,0,0
326,391,1,0
681,114,1,0
134,515,1,1
727,280,0,1
368,8,1,0
63,143,0,1
849,575,1,0
185,580,1,0
667,66,0,0
713,879,1,0
699,482,1,1
190,552,1,0
300,660,1,0
602,633,1,0
4,939,0,1
982,384,0,0
24,357,1,0
845,362,0,0
352,900,0,0
434,70,0,0
637,599,1,1
841,289,1,1
516,36,0,0
273,259,0,0
978,299,1,0
905,34,1,0
560,125,1,0
358,662,0,0
177,958,1,1
592,456,1,1
485,61,1,0
725,777,1,1
809,773,1,0
335,784,0,0
915,928,1,0
666,859,0,0
124,260,1,1
601,359,1,0
603,623,1,0
781,965,0,0
743,662,0,0
323,297,1,0
314,135,1,0
490,194,0,0
737,237,0,1
225,95,1,0
840,260,1,0
920,263,0,0
222,61,1,1
249,724,1,0
493,320,1,0
266,106,1,1
910,406,0,1
987,608,1,0
100,614,0,1
228,86,0,0
879,731,1,1
950,868,0,0
838,764,1,0
849,608,1,1
670,881,1,1
836,958,1,0
38,157,1,0
1000,91,1,0
257,894,1,0
232,460,1,1
360,746,0,1
585,431,1,0
923,790,0,0
274,322,0,0
601,426,1,0
93,217,0,0
105,83,1,0
272,896,1,1
8,562,1,0
874,595,0,0
587,524,1,1
890,584,1,0
769,102,0,0
180,626,0,0
162,675,0,0
340,168,1,0
19,628,0,0
764,323,1,0
496,797,0,0
185,433,1,1
312,560,1,1
726,537,1,0
327,964,1,0
351,512,1,0
838,115,1,0
685,617,1,0
307,244,1,0
453,60,0,1
292,419,1,0
950,496,0,0
615,628,0,0
284,99,1,0
810,958,1,1
774,722,1,1
146,327,1,1
184,945,0,0
586,257,1,0
225,317,1,0
623,976,1,0
193,911,1,0
539,314,1,0
832,895,0,0
307,873,1,1
18,559,1,1
620,551,0,0
526,770,1,0
743,155,0,1
21,129,0,0
518,784,0,0
975,853,1,0
278,691,1,0
444,958,1,0
863,204,1,1
419,924,1,0
748,981,1,0
713,32,1,1
608,158,1,1
931,866,1,0
584,133,1,1
949,908,1,1
13,95,1,0
531,569,0,0
234,914,1,0
377,626,0,0
731,979,1,1
120,273,0,1
766,290,0,0
956,165,1,0
445,236,1,0
165,607,1,0
625,688,0,1
816,872,1,1
918,689,1,1
738,870,0,0
71,231,0,0
182,992,1,0
940,987,1,1
244,90,1,1
32,931,1,1
727,544,0,0
388,476,0,1
314,630,1,0
347,835,1,1
42,693,0,0
539,833,1,0
339,791,1,0
757,543,1,0
244,393,1,1
691,339,1,1
154,81,0,0
284,47,1,0
156,990,0,0
257,83,1,1
880,794,1,0
899,618,1,0
167,372,1,0
729,484,1,1
54,460,1,0
359,258,1,1
321,456,1,1
791,657,1,0
711,417,0,1
934,740,1,1
153,342,1,0
803,983,0,0
214,228,0,0
915,873,1,0
978,827,1,0
863,144,1,1
519,787,1,0
698,905,1,1
927,911,1,0
437,683,0,1
334,744,1,1
243,429,0,0
809,486,1,1
781,714,0,1
205,241,0,0
530,401,1,0
311,546,1,1
61,368,1,1
327,344,1,0
312,421,1,1
585,48,1,1
902,979,1,0
206,978,1,0
496,394,0,1
685,562,1,1
847,542,1,1
838,858,1,0
257,230,1,1
551,803,0,0
548,175,1,0
880,356,1,0
941,121,1,1
410,857,1,0
713,13,1,0
879,747,1,1
561,909,0,0
520,262,1,0
785,524,1,1
767,426,1,0
630,770,1,0
685,748,1,0
785,190,1,0
451,353,1,0
91,540,1,0
286,336,1,1
133,249,1,0
47,603,1,1
572,644,1,0
829,398,0,0
647,528,1,0
530,321,1,1
598,428,1,0
27,921,0,0
262,963,1,0
48,41,1,0
681,583,1,0
434,556,0,0
47,548,1,0
234,583,1,1
669,250,0,0
488,501,1,1
487,534,0,0
935,646,0,0
920,504,0,1
726,942,1,1
633,320,1,1
368,390,1,0
926,149,0,1
537,488,1,0
819,510,1,1
455,334,1,0
759,154,0,0
284,213,1,0
61,222,1,1
409,325,1,0
608,222,1,1
343,912,0,0
373,690,0,0
33,497,0,0
718,771,1,1
381,202,0,0
892,640,0,0
603,528,1,1
990,349,0,0
540,833,1,0
2,7,1,0
168,619,1,1
329,709,0,1
335,438,0,0
106,798,1,1
833,740,1,0
709,926,0,0
91,819,1,0
502,610,0,0
9,927,1,1
336,869,1,1
542,385,1,1
827,526,1,1
454,949,1,0
641,359,1,1
626,875,0,0
134,478,1,1
592,52,1,0
771,855,1,0
212,996,0,0
48,3,1,1
696,845,0,1
827,862,1,0
200,882,1,1
480,942,1,0
115,435,1,1
678,322,0,0
793,41,1,1
979,133,1,0
186,543,1,1
325,393,1,0
996,909,0,0
173,968,0,0
216,288,0,0
230,850,1,1
801,279,0,0
488,919,1,0
540,642,1,0
23,933,0,0
310,747,1,0
684,784,0,1
518,132,0,0
382,784,0,0
682,38,1,1
541,298,1,1
58,601,1,0
464,385,1,1
284,676,1,1
289,843,1,0
851,807,1,0
497,997,0,0
175,979,1,0
855,138,1,0
689,501,1,0
541,713,1,1
282,505,0,1
667,432,0,0
298,178,1,0
876,105,1,0
341,217,0,0
397,679,0,1
929,345,1,0
638,557,1,0
245,832,0,0
285,815,0,0
406,371,0,0
591,487,0,0
613,252,0,0
498,116,0,0
555,123,1,0
68,493,1,1
598,48,1,1
244,121,1,0
530,846,1,0
350,20,0,0
807,514,1,0
113,24,1,0
423,745,0,0
956,168,1,1
651,733,1,0
430,900,0,0
971,45,0,0
716,48,1,0
490,569,0,1
28,806,1,0
192,863,1,1
351,638,1,0
836,99,1,0
803,363,0,0
383,48,1,0
466,961,0,1
422,786,0,0
669,122,0,1
13,99,1,1
924,960,1,0
778,88,0,1
878,270,0,1
542,444,1,0
297,54,1,1
412,154,0,0
144,289,1,0
852,682,1,0
972,321,1,0
105,187,1,0
421,863,1,1
840,559,1,0
829,784,0,1
170,770,1,1
896,579,1,1
938,701,0,0
431,585,1,1
378,471,0,1
824,414,0,0
365,681,1,0
240,829,0,0
438,503,0,0
431,532,1,0
770,463,1,0
119,630,1,0
667,955,0,1
917,937,1,0
306,183,0,0
410,532,1,1
606,53,1,0
510,542,1,0
344,828,1,0
420,247,0,0
175,61,1,0
262,782,1,0
149,33,0,1
546,617,1,0
331,479,1,1
702,553,0,0
556,969,0,0
481,63,0,0
601,686,1,0
320,185,1,0
173,245,0,1
198,931,1,1
631,381,0,0
767,806,1,1
165,857,1,0
242,807,1,0
289,167,1,1
924,809,1,1
506,787,1,0
40,566,0,0
150,715,0,0
747,932,1,0
384,395,0,0
840,347,1,0
874,216,0,0
675,721,0,1
431,174,1,0
611,962,1,0
383,330,1,0
691,134,1,1
791,957,1,1
328,824,0,0
157,478,1,0
81,609,0,0
895,414,0,1
854,475,1,1
433,858,1,1
296,776,1,1
322,247,0,0
679,110,0,0
764,574,1,0
839,965,0,0
546,586,1,1
843,232,1,1
495,794,1,0
889,874,0,0
927,11,1,0
590,751,1,1
936,161,0,0
576,999,0,0
23,420,0,0
632,394,0,0
33,199,0,1
133,611,1,0
713,91,1,0
727,313,0,0
714,936,0,1
170,942,1,1
919,624,1,1
730,339,1,0
589,542,1,1
506,416,1,0
188,582,0,0
181,591,0,0
193,896,1,1
187,58,1,0
779,276,1,0
909,968,0,0
221,108,0,1
406,613,0,0
89,43,0,0
717,89,0,0
369,98,0,1
726,524,1,0
543,555,1,1
496,173,0,0
603,590,1,1
581,912,0,0
325,506,1,1
3,249,1,0
747,225,1,0
334,546,1,0
557,734,1,1
737,900,0,0
441,737,0,1
848,159,0,1
582,281,0,1
928,885,1,0
931,229,1,1
133,925,1,1
431,454,1,1
578,216,0,0
354,432,0,1
262,840,1,1
312,884,1,0
336,602,1,0
327,232,1,0
509,740,1,1
579,818,1,0
486,314,1,0
275,562,1,0
771,925,1,0
284,123,1,0
289,924,1,1
346,596,0,0
911,559,1,1
695,470,0,1
51,56,0,0
323,112,1,1
263,111,0,0
86,568,0,0
64,281,0,0
844,981,1,0
833,133,1,1
236,812,1,1
591,766,0,0
997,110,0,0
732,560,1,0
969,829,0,1
517,287,0,0
304,383,1,0
38,286,1,0
350,487,0,0
855,190,1,0
15,161,0,1
463,465,1,0
154,408,0,1
370,472,0,0
736,941,1,0
394,926,0,0
555,776,1,1
410,190,1,1
953,605,1,0
6,32,1,0
534,369,0,1
843,885,1,0
514,275,1,1
924,486,1,0
795,856,0,0
235,572,1,0
863,387,1,1
814,725,1,1
313,717,0,0
655,180,0,0
918,484,1,1
478,788,1,0
357,858,1,1
698,242,1,0
217,518,0,0
856,848,0,0
266,998,1,1
377,12,0,0
94,165,1,0
485,680,1,0
340,439,1,0
142,549,1,1
3,748,1,0
121,339,1,1
892,184,0,0
599,776,1,1
309,484,1,0
549,681,1,1
899,238,1,0
182,82,1,1
667,208,0,0
297,144,1,0
664,736,1,1
853,449,1,0
848,86,0,0
449,611,1,1
209,142,1,0
927,539,1,0
908,960,1,0
449,158,1,1
114,317,1,0
680,567,1,0
565,655,0,0
356,546,1,0
144,841,1,0
366,984,0,0
274,195,0,0
620,425,0,0
841,685,1,0
434,558,0,0
893,815,0,0
613,440,0,1
123,587,1,0
823,105,1,1
399,547,0,0
145,110,0,0
881,168,1,0
699,881,1,1
94,206,1,0
1000,29,1,0
976,842,1,0
973,362,0,0
216,35,0,0
384,122,0,0
546,278,1,1
236,258,1,1
954,903,0,1
473,169,1,1
325,266,1,1
976,357,1,0
748,519,1,1
276,841,1,1
782,368,1,0
799,183,0,0
992,574,1,1
594,597,0,1
400,428,1,1
337,106,1,0
474,73,0,1
696,92,0,0
125,992,1,0
664,543,1,0
712,663,0,0
254,359,1,1
613,59,0,1
131,660,1,1
82,674,1,0
222,844,1,0
578,662,0,1
286,575,1,1
748,574,1,1
904,797,0,0
751,276,1,1
329,892,0,0
738,65,0,0
174,242,1,0
98,790,0,1
169,28,1,0
305,780,0,0
540,791,1,0
771,165,1,1
188,538,0,0
651,773,1,0
159,227,0,0
296,121,1,0
536,145,0,0
440,936,0,0
530,146,1,1
512,787,1,0
6,340,1,1
974,80,0,0
135,681,1,1
54,193,1,1
501,862,1,0
191,466,0,0
992,400,1,0
570,705,0,0
597,888,0,0
312,405,1,1
395,743,0,0
82,6,1,1
495,876,1,1
987,757,1,0
37,475,1,0
673,244,1,0
609,922,0,0
660,911,1,0
396,855,1,1
101,112,1,0
156,261,0,0
642,819,1,1
63,65,0,0
245,306,0,0
930,242,1,0
733,977,1,1
839,436,0,0
872,238,1,1
134,495,1,0
524,726,1,1
381,765,0,0
387,55,1,1
928,220,1,1
677,251,0,0
